video,video_stem,track_id,species,frame_index,crop_path,confidence,source,bbox_x,bbox_y,bbox_w,bbox_h,crop_x1,crop_y1,crop_x2,crop_y2,dwell_time_s
12270185.mp4,12270185,1,unknown_animal,342,crops\unknown_animal\12270185__tid1__f342.jpg,0.9347,high,536.4407348632812,512.2557983398438,217.4630126953125,157.7374267578125,526,504,765,678,14.36
12270185.mp4,12270185,1,unknown_animal,414,crops\unknown_animal\12270185__tid1__f414.jpg,0.9381,high,167.85704040527344,349.7890319824219,357.0658721923828,320.4611511230469,150,334,543,686,14.36
12270185.mp4,12270185,1,unknown_animal,416,crops\unknown_animal\12270185__tid1__f416.jpg,0.9673,high,49.90557861328125,373.8924865722656,454.8818664550781,295.6673889160156,27,359,528,684,14.36
12270185.mp4,12270185,1,unknown_animal,418,crops\unknown_animal\12270185__tid1__f418.jpg,0.953,high,0.0,413.8941345214844,486.3660888671875,255.93307495117188,0,401,511,683,14.36
12270185.mp4,12270185,2,unknown_animal,26,crops\unknown_animal\12270185__tid2__f26.jpg,0.7468,high,909.4891967773438,325.2821960449219,50.72247314453125,117.580322265625,907,319,963,449,12.89
12270185.mp4,12270185,2,unknown_animal,114,crops\unknown_animal\12270185__tid2__f114.jpg,0.4042,low,909.0183715820312,321.3853454589844,50.27459716796875,127.80499267578125,907,315,962,456,12.89
12270185.mp4,12270185,2,unknown_animal,198,crops\unknown_animal\12270185__tid2__f198.jpg,0.6742,low,906.8212280273438,362.4357604980469,55.2496337890625,87.27783203125,904,358,965,454,12.89
12270185.mp4,12270185,2,unknown_animal,296,crops\unknown_animal\12270185__tid2__f296.jpg,0.8413,high,853.0745239257812,432.5074768066406,76.00506591796875,124.07901000976562,849,426,933,563,12.89
12270185.mp4,12270185,2,unknown_animal,372,crops\unknown_animal\12270185__tid2__f372.jpg,0.7417,high,860.645263671875,428.6258239746094,89.23858642578125,181.24429321289062,856,420,954,619,12.89
12270185.mp4,12270185,2,unknown_animal,440,crops\unknown_animal\12270185__tid2__f440.jpg,0.9229,high,703.1640625,417.9164123535156,151.61492919921875,250.33212280273438,696,405,862,681,12.89
12270185.mp4,12270185,2,unknown_animal,442,crops\unknown_animal\12270185__tid2__f442.jpg,0.9395,high,705.43212890625,417.7421569824219,141.17901611328125,250.61721801757812,698,405,854,681,12.89
12270185.mp4,12270185,2,unknown_animal,444,crops\unknown_animal\12270185__tid2__f444.jpg,0.9175,high,703.9249877929688,417.90283203125,128.70068359375,250.63140869140625,697,405,839,681,12.89
12290207.mp4,12290207,1,unknown_animal,22,crops\unknown_animal\12290207__tid1__f22.jpg,0.7448,high,841.1135864257812,463.83935546875,82.6220703125,118.916259765625,837,458,928,589,2.07
12290207.mp4,12290207,1,unknown_animal,32,crops\unknown_animal\12290207__tid1__f32.jpg,0.7074,high,827.9196166992188,463.064697265625,90.08770751953125,157.21484375,823,455,923,628,2.07
12290207.mp4,12290207,1,unknown_animal,44,crops\unknown_animal\12290207__tid1__f44.jpg,0.7541,high,729.0795288085938,507.8254699707031,163.46533203125,162.54385375976562,721,500,901,678,2.07
12290207.mp4,12290207,1,unknown_animal,54,crops\unknown_animal\12290207__tid1__f54.jpg,0.7718,high,651.9978637695312,530.5433959960938,123.2967529296875,139.10205078125,646,524,781,677,2.07
12290207.mp4,12290207,1,unknown_animal,66,crops\unknown_animal\12290207__tid1__f66.jpg,0.389,low,570.6622924804688,629.6943359375,165.06402587890625,40.61395263671875,562,628,744,672,2.07
12290207.mp4,12290207,1,unknown_animal,70,crops\unknown_animal\12290207__tid1__f70.jpg,0.81,high,566.9547729492188,586.3099365234375,160.703369140625,83.91339111328125,559,582,736,674,2.07
12290207.mp4,12290207,1,unknown_animal,72,crops\unknown_animal\12290207__tid1__f72.jpg,0.9358,high,560.00390625,569.4129028320312,170.31842041015625,100.99774169921875,551,564,739,675,2.07
12290207.mp4,12290207,1,unknown_animal,74,crops\unknown_animal\12290207__tid1__f74.jpg,0.8972,high,561.2868041992188,555.20458984375,181.5323486328125,115.261474609375,552,549,752,676,2.07
DSCF0046.mp4,DSCF0046,1,unknown_animal,0,crops\unknown_animal\DSCF0046__tid1__f0.jpg,0.9223,high,0.0,478.159423828125,696.38818359375,541.7296142578125,0,451,731,1047,6.73
DSCF0046.mp4,DSCF0046,1,unknown_animal,30,crops\unknown_animal\DSCF0046__tid1__f30.jpg,0.9618,high,0.0,524.28515625,1032.00537109375,496.8350830078125,0,499,1084,1046,6.73
DSCF0046.mp4,DSCF0046,1,unknown_animal,32,crops\unknown_animal\DSCF0046__tid1__f32.jpg,0.963,high,0.0,508.2108154296875,1093.5411376953125,513.605224609375,0,483,1148,1047,6.73
DSCF0046.mp4,DSCF0046,1,unknown_animal,34,crops\unknown_animal\DSCF0046__tid1__f34.jpg,0.9584,high,0.64178466796875,483.4068603515625,1162.2566528320312,537.658203125,0,457,1221,1048,6.73
DSCF0046.mp4,DSCF0046,1,unknown_animal,44,crops\unknown_animal\DSCF0046__tid1__f44.jpg,0.8939,high,162.82940673828125,433.42169189453125,1194.7872924804688,586.9572143554688,103,404,1417,1050,6.73
DSCF0046.mp4,DSCF0046,1,unknown_animal,84,crops\unknown_animal\DSCF0046__tid1__f84.jpg,0.9401,high,982.9215698242188,405.0499267578125,937.0784301757812,614.5908203125,936,374,1920,1050,6.73
DSCF0046.mp4,DSCF0046,1,unknown_animal,128,crops\unknown_animal\DSCF0046__tid1__f128.jpg,0.8924,high,1137.3927001953125,81.04095458984375,782.591796875,938.7622680664062,1098,34,1920,1067,6.73
DSCF0046.mp4,DSCF0046,1,unknown_animal,168,crops\unknown_animal\DSCF0046__tid1__f168.jpg,0.8957,high,843.0913696289062,73.53219604492188,1076.6976928710938,945.6698303222656,789,26,1920,1066,6.73
DSCF0046.mp4,DSCF0046,3,unknown_animal,210,crops\unknown_animal\DSCF0046__tid3__f210.jpg,0.8724,high,1198.5634765625,96.3621826171875,721.4365234375,924.666259765625,1162,50,1920,1067,1.27
DSCF0046.mp4,DSCF0046,3,unknown_animal,216,crops\unknown_animal\DSCF0046__tid3__f216.jpg,0.8513,high,1232.7589111328125,101.88079833984375,686.834716796875,918.4788208007812,1198,56,1920,1066,1.27
DSCF0046.mp4,DSCF0046,3,unknown_animal,222,crops\unknown_animal\DSCF0046__tid3__f222.jpg,0.8811,high,1099.96826171875,101.98797607421875,818.99169921875,916.7383422851562,1059,56,1920,1065,1.27
DSCF0046.mp4,DSCF0046,3,unknown_animal,224,crops\unknown_animal\DSCF0046__tid3__f224.jpg,0.905,high,1049.5478515625,94.01260375976562,870.4521484375,925.5555114746094,1006,48,1920,1066,1.27
DSCF0046.mp4,DSCF0046,3,unknown_animal,226,crops\unknown_animal\DSCF0046__tid3__f226.jpg,0.9211,high,1022.6892700195312,95.74234008789062,897.3107299804688,923.4501647949219,978,50,1920,1065,1.27
DSCF0046.mp4,DSCF0046,3,unknown_animal,228,crops\unknown_animal\DSCF0046__tid3__f228.jpg,0.9207,high,1020.916015625,110.84201049804688,899.083984375,908.6408996582031,976,65,1920,1065,1.27
DSCF0046.mp4,DSCF0046,3,unknown_animal,234,crops\unknown_animal\DSCF0046__tid3__f234.jpg,0.632,low,555.2838745117188,102.58236694335938,1363.7346801757812,916.2800598144531,487,57,1920,1065,1.27
DSCF0046.mp4,DSCF0046,3,unknown_animal,240,crops\unknown_animal\DSCF0046__tid3__f240.jpg,0.8681,high,493.7022705078125,69.91500854492188,1425.42431640625,948.9844055175781,422,22,1920,1066,1.27
DSCF0046.mp4,DSCF0046,4,unknown_animal,264,crops\unknown_animal\DSCF0046__tid4__f264.jpg,0.8249,high,1067.998779296875,559.9656982421875,851.95556640625,458.7406005859375,1025,537,1920,1042,4.67
DSCF0046.mp4,DSCF0046,4,unknown_animal,292,crops\unknown_animal\DSCF0046__tid4__f292.jpg,0.9244,high,601.79833984375,568.5216064453125,699.7459716796875,442.2314453125,567,546,1337,1033,4.67
DSCF0046.mp4,DSCF0046,4,unknown_animal,298,crops\unknown_animal\DSCF0046__tid4__f298.jpg,0.8612,high,481.07171630859375,576.5064086914062,691.5256958007812,420.92425537109375,446,555,1207,1018,4.67
DSCF0046.mp4,DSCF0046,4,unknown_animal,300,crops\unknown_animal\DSCF0046__tid4__f300.jpg,0.9546,high,456.8844909667969,576.3856201171875,636.8957824707031,412.3155517578125,425,556,1126,1009,4.67
DSCF0046.mp4,DSCF0046,4,unknown_animal,302,crops\unknown_animal\DSCF0046__tid4__f302.jpg,0.8985,high,423.6159973144531,584.45947265625,598.0561218261719,399.4559326171875,394,564,1052,1004,4.67
DSCF0046.mp4,DSCF0046,4,unknown_animal,324,crops\unknown_animal\DSCF0046__tid4__f324.jpg,0.8511,high,281.2369079589844,593.2626953125,238.55264282226562,315.3724365234375,269,577,532,924,4.67
DSCF0046.mp4,DSCF0046,4,unknown_animal,352,crops\unknown_animal\DSCF0046__tid4__f352.jpg,0.8949,high,307.93731689453125,584.3414916992188,280.19610595703125,262.2811279296875,294,571,602,860,4.67
DSCF0046.mp4,DSCF0046,4,unknown_animal,378,crops\unknown_animal\DSCF0046__tid4__f378.jpg,0.7912,high,514.30126953125,591.1508178710938,348.7265625,195.2308349609375,497,581,880,796,4.67
Guazubira5.mp4,Guazubira5,1,gray_brocket,0,crops\gray_brocket\Guazubira5__tid1__f0.jpg,0.9719,high,279.1409912109375,57.98284912109375,999.8941650390625,613.40869140625,229,27,1280,702,15.07
Guazubira5.mp4,Guazubira5,1,gray_brocket,88,crops\gray_brocket\Guazubira5__tid1__f88.jpg,0.9758,high,279.8275146484375,66.9840316772461,1000.1177978515625,604.3909683227539,230,37,1280,702,15.07
Guazubira5.mp4,Guazubira5,1,gray_brocket,178,crops\gray_brocket\Guazubira5__tid1__f178.jpg,0.9768,high,280.9350891113281,63.95576858520508,998.9560241699219,607.7538871765137,231,34,1280,702,15.07
Guazubira5.mp4,Guazubira5,1,gray_brocket,266,crops\gray_brocket\Guazubira5__tid1__f266.jpg,0.9818,high,285.76611328125,40.68206787109375,993.77392578125,630.0828247070312,236,9,1280,702,15.07
Guazubira5.mp4,Guazubira5,1,gray_brocket,328,crops\gray_brocket\Guazubira5__tid1__f328.jpg,0.9844,high,285.4611511230469,83.72412109375,994.3196105957031,587.0252075195312,236,54,1280,700,15.07
Guazubira5.mp4,Guazubira5,1,gray_brocket,330,crops\gray_brocket\Guazubira5__tid1__f330.jpg,0.9853,high,285.1045227050781,83.6059799194336,994.6000671386719,587.0967178344727,235,54,1280,700,15.07
Guazubira5.mp4,Guazubira5,1,gray_brocket,332,crops\gray_brocket\Guazubira5__tid1__f332.jpg,0.9851,high,285.4909973144531,82.15972900390625,993.9977722167969,588.4743041992188,236,53,1280,700,15.07
Guazubira5.mp4,Guazubira5,1,gray_brocket,362,crops\gray_brocket\Guazubira5__tid1__f362.jpg,0.9829,high,284.52392578125,73.52181243896484,995.1868896484375,598.0655899047852,235,44,1280,701,15.07
Margay1.mp4,Margay1,1,margay,0,crops\margay\Margay1__tid1__f0.jpg,0.9327,high,1101.3902587890625,279.5625305175781,178.593505859375,264.4271545410156,1092,266,1280,557,2.68
Margay1.mp4,Margay1,1,margay,8,crops\margay\Margay1__tid1__f8.jpg,0.9626,high,978.239013671875,306.0330505371094,301.6390380859375,302.9725036621094,963,291,1280,624,2.68
Margay1.mp4,Margay1,1,margay,16,crops\margay\Margay1__tid1__f16.jpg,0.9711,high,824.2640991210938,315.5964050292969,455.69989013671875,346.7309265136719,801,298,1280,680,2.68
Margay1.mp4,Margay1,1,margay,24,crops\margay\Margay1__tid1__f24.jpg,0.9718,high,655.224365234375,336.4351501464844,550.603515625,333.4335632324219,628,320,1233,687,2.68
Margay1.mp4,Margay1,1,margay,30,crops\margay\Margay1__tid1__f30.jpg,0.9704,high,537.0528564453125,372.9754943847656,612.6435546875,296.6170959472656,506,358,1180,684,2.68
Margay1.mp4,Margay1,1,margay,32,crops\margay\Margay1__tid1__f32.jpg,0.976,high,504.5209655761719,368.8128356933594,634.4081115722656,300.7785339355469,473,354,1171,685,2.68
Margay1.mp4,Margay1,1,margay,34,crops\margay\Margay1__tid1__f34.jpg,0.9757,high,459.5670166015625,370.6762390136719,665.2083740234375,299.2790832519531,426,356,1158,685,2.68
Margay1.mp4,Margay1,1,margay,38,crops\margay\Margay1__tid1__f38.jpg,0.969,high,322.9753112792969,406.4689636230469,757.5670471191406,263.4638366699219,285,393,1118,683,2.68
Margay1.mp4,Margay1,1,margay,46,crops\margay\Margay1__tid1__f46.jpg,0.9719,high,140.1134796142578,420.8669738769531,860.9350433349609,249.04830932617188,97,408,1044,682,2.68
Margay1.mp4,Margay1,1,margay,54,crops\margay\Margay1__tid1__f54.jpg,0.9631,high,0.2139078825712204,438.598388671875,832.2851155549288,230.99432373046875,0,427,874,681,2.68
Margay1.mp4,Margay1,1,margay,62,crops\margay\Margay1__tid1__f62.jpg,0.9573,high,0.1988932341337204,492.8927307128906,725.452657058835,177.20181274414062,0,484,762,679,2.68
Margay1.mp4,Margay1,1,margay,70,crops\margay\Margay1__tid1__f70.jpg,0.9402,high,0.42218017578125,549.2636108398438,543.6641845703125,120.86480712890625,0,543,571,676,2.68
Margay3.mp4,Margay3,1,margay,2,crops\margay\Margay3__tid1__f2.jpg,0.8337,high,501.535888671875,621.281494140625,466.473388671875,240.6337890625,478,609,991,874,6.11
Margay3.mp4,Margay3,1,margay,12,crops\margay\Margay3__tid1__f12.jpg,0.8844,high,545.0548706054688,613.12646484375,595.7217407226562,257.299560546875,515,600,1171,883,6.11
Margay3.mp4,Margay3,1,margay,24,crops\margay\Margay3__tid1__f24.jpg,0.8929,high,667.0492553710938,573.5040893554688,485.67254638671875,295.343994140625,643,559,1177,884,6.11
Margay3.mp4,Margay3,1,margay,26,crops\margay\Margay3__tid1__f26.jpg,0.9381,high,703.292236328125,571.3182373046875,431.203857421875,296.531494140625,682,556,1156,883,6.11
Margay3.mp4,Margay3,1,margay,28,crops\margay\Margay3__tid1__f28.jpg,0.9137,high,730.8289184570312,593.5309448242188,399.47796630859375,277.442626953125,711,580,1150,885,6.11
Margay3.mp4,Margay3,1,margay,30,crops\margay\Margay3__tid1__f30.jpg,0.9086,high,770.0944213867188,628.7073974609375,367.26202392578125,235.518798828125,752,617,1156,876,6.11
Margay3.mp4,Margay3,1,margay,42,crops\margay\Margay3__tid1__f42.jpg,0.8758,high,975.5167236328125,631.1787719726562,149.153564453125,228.1834716796875,968,620,1132,871,6.11
Margay3.mp4,Margay3,1,margay,54,crops\margay\Margay3__tid1__f54.jpg,0.3808,low,965.305908203125,679.3827514648438,159.77978515625,163.7933349609375,957,671,1133,851,6.11
Margay3.mp4,Margay3,1,margay,64,crops\margay\Margay3__tid1__f64.jpg,0.7278,high,987.7714233398438,701.385009765625,106.51849365234375,134.3746337890625,982,695,1100,842,6.11
Margay3.mp4,Margay3,1,margay,86,crops\margay\Margay3__tid1__f86.jpg,0.5827,low,975.754150390625,648.2019653320312,147.014892578125,191.1673583984375,968,639,1130,849,6.11
Margay3.mp4,Margay3,1,margay,98,crops\margay\Margay3__tid1__f98.jpg,0.8221,high,906.8446655273438,566.3373413085938,239.25103759765625,266.6146240234375,895,553,1158,846,6.11
Margay3.mp4,Margay3,1,margay,110,crops\margay\Margay3__tid1__f110.jpg,0.3505,low,834.3859252929688,512.8915405273438,229.94952392578125,189.06005859375,823,503,1076,711,6.11
margey.mp4,margey,1,unknown_animal,0,crops\unknown_animal\margey__tid1__f0.jpg,0.8029,high,368.94683837890625,595.912109375,509.919921875,292.1126708984375,343,581,904,903,3.78
margey.mp4,margey,1,unknown_animal,12,crops\unknown_animal\margey__tid1__f12.jpg,0.943,high,617.307373046875,572.3037719726562,488.032958984375,313.6304931640625,593,557,1130,902,3.78
margey.mp4,margey,1,unknown_animal,24,crops\unknown_animal\margey__tid1__f24.jpg,0.9497,high,758.47607421875,536.627197265625,652.775146484375,399.4202880859375,726,517,1444,956,3.78
margey.mp4,margey,1,unknown_animal,36,crops\unknown_animal\margey__tid1__f36.jpg,0.9509,high,932.5655517578125,502.80767822265625,909.44287109375,402.0616455078125,887,483,1887,925,3.78
margey.mp4,margey,1,unknown_animal,38,crops\unknown_animal\margey__tid1__f38.jpg,0.9682,high,960.672119140625,508.648681640625,959.115966796875,422.633056640625,913,488,1920,952,3.78
margey.mp4,margey,1,unknown_animal,40,crops\unknown_animal\margey__tid1__f40.jpg,0.9579,high,991.063232421875,498.31719970703125,928.936767578125,423.7930908203125,945,477,1920,943,3.78
margey.mp4,margey,1,unknown_animal,42,crops\unknown_animal\margey__tid1__f42.jpg,0.9633,high,1038.5428466796875,484.35369873046875,881.4571533203125,450.1624755859375,994,462,1920,957,3.78
margey.mp4,margey,1,unknown_animal,54,crops\unknown_animal\margey__tid1__f54.jpg,0.9564,high,1365.2606201171875,463.408447265625,554.6220703125,457.4683837890625,1338,441,1920,944,3.78
PTDC0034.mp4,PTDC0034,1,unknown_animal,0,crops\unknown_animal\PTDC0034__tid1__f0.jpg,0.9019,high,592.6023559570312,417.08526611328125,278.184326171875,145.1988525390625,579,410,885,570,5.33
PTDC0034.mp4,PTDC0034,1,unknown_animal,14,crops\unknown_animal\PTDC0034__tid1__f14.jpg,0.908,high,592.3911743164062,415.8721618652344,279.5411376953125,150.46810913085938,578,408,886,574,5.33
PTDC0034.mp4,PTDC0034,1,unknown_animal,28,crops\unknown_animal\PTDC0034__tid1__f28.jpg,0.8574,high,592.7390747070312,414.1724853515625,278.677978515625,151.1571044921875,579,407,885,573,5.33
PTDC0034.mp4,PTDC0034,1,unknown_animal,30,crops\unknown_animal\PTDC0034__tid1__f30.jpg,0.918,high,591.9151611328125,417.60198974609375,285.1375732421875,146.943115234375,578,410,891,572,5.33
PTDC0034.mp4,PTDC0034,1,unknown_animal,32,crops\unknown_animal\PTDC0034__tid1__f32.jpg,0.8646,high,592.7384643554688,415.39501953125,280.81439208984375,149.8359375,579,408,888,573,5.33
PTDC0034.mp4,PTDC0034,1,unknown_animal,34,crops\unknown_animal\PTDC0034__tid1__f34.jpg,0.905,high,592.7252807617188,416.287109375,276.58795166015625,148.47955322265625,579,409,883,572,5.33
PTDC0034.mp4,PTDC0034,1,unknown_animal,50,crops\unknown_animal\PTDC0034__tid1__f50.jpg,0.8642,high,582.1455688476562,411.01483154296875,286.7969970703125,154.66094970703125,568,403,883,573,5.33
PTDC0034.mp4,PTDC0034,1,unknown_animal,64,crops\unknown_animal\PTDC0034__tid1__f64.jpg,0.7885,high,445.7164306640625,425.3429260253906,357.69085693359375,120.07223510742188,428,419,821,551,5.33
01100301.mp4,01100301,1,unknown_animal,0,crops\unknown_animal\01100301__tid1__f0.jpg,0.9493,high,822.09912109375,283.85931396484375,279.4891357421875,203.11807250976562,808,274,1116,497,4.34
01100301.mp4,01100301,1,unknown_animal,8,crops\unknown_animal\01100301__tid1__f8.jpg,0.9481,high,835.4371948242188,284.3182067871094,301.31781005859375,207.327880859375,820,274,1152,502,4.34
01100301.mp4,01100301,1,unknown_animal,10,crops\unknown_animal\01100301__tid1__f10.jpg,0.9554,high,843.57373046875,284.6704406738281,296.0150146484375,207.220458984375,829,274,1154,502,4.34
01100301.mp4,01100301,1,unknown_animal,12,crops\unknown_animal\01100301__tid1__f12.jpg,0.9494,high,848.8701171875,284.5570373535156,308.69091796875,206.84945678710938,833,274,1173,502,4.34
01100301.mp4,01100301,1,unknown_animal,30,crops\unknown_animal\01100301__tid1__f30.jpg,0.9139,high,857.487548828125,286.0247497558594,347.6143798828125,209.76748657226562,840,276,1222,506,4.34
01100301.mp4,01100301,1,unknown_animal,54,crops\unknown_animal\01100301__tid1__f54.jpg,0.9152,high,895.1038208007812,293.1122131347656,318.50750732421875,200.45907592773438,879,283,1230,504,4.34
01100301.mp4,01100301,1,unknown_animal,80,crops\unknown_animal\01100301__tid1__f80.jpg,0.901,high,925.1090698242188,295.3250427246094,305.92864990234375,212.06475830078125,910,285,1246,518,4.34
01100301.mp4,01100301,1,unknown_animal,104,crops\unknown_animal\01100301__tid1__f104.jpg,0.8948,high,956.00048828125,303.720703125,273.7322998046875,185.86279296875,942,294,1243,499,4.34
01100301.mp4,01100301,2,unknown_animal,52,crops\unknown_animal\01100301__tid2__f52.jpg,0.7757,high,227.02117919921875,236.31007385253906,138.09454345703125,101.46687316894531,220,231,372,343,1.74
01100301.mp4,01100301,2,unknown_animal,54,crops\unknown_animal\01100301__tid2__f54.jpg,0.6778,low,234.5400848388672,235.91668701171875,136.5923309326172,100.28082275390625,228,231,378,341,1.74
01100301.mp4,01100301,2,unknown_animal,56,crops\unknown_animal\01100301__tid2__f56.jpg,0.6896,low,246.1691131591797,235.4959259033203,124.15830993652344,100.32356262207031,240,230,377,341,1.74
01100301.mp4,01100301,2,unknown_animal,64,crops\unknown_animal\01100301__tid2__f64.jpg,0.6631,low,251.8614959716797,234.14537048339844,113.80024719238281,103.56950378417969,246,229,371,343,1.74
01100301.mp4,01100301,2,unknown_animal,72,crops\unknown_animal\01100301__tid2__f72.jpg,0.6387,low,255.9844512939453,233.32814025878906,117.46821594238281,104.00697326660156,250,228,379,343,1.74
01100301.mp4,01100301,2,unknown_animal,80,crops\unknown_animal\01100301__tid2__f80.jpg,0.5529,low,270.1916809082031,233.5802764892578,95.81524658203125,104.41731262207031,265,228,371,343,1.74
01100301.mp4,01100301,2,unknown_animal,88,crops\unknown_animal\01100301__tid2__f88.jpg,0.3692,low,298.5736389160156,243.0246124267578,66.3792724609375,97.54060363769531,295,238,368,345,1.74
01100301.mp4,01100301,2,unknown_animal,96,crops\unknown_animal\01100301__tid2__f96.jpg,0.402,low,310.4151916503906,242.166748046875,51.972900390625,94.82052612304688,308,237,365,342,1.74
01100301.mp4,01100301,3,unknown_animal,154,crops\unknown_animal\01100301__tid3__f154.jpg,0.729,high,531.1010131835938,278.3219909667969,167.712646484375,133.36367797851562,523,272,707,418,4.81
01100301.mp4,01100301,3,unknown_animal,180,crops\unknown_animal\01100301__tid3__f180.jpg,0.8436,high,563.0994262695312,278.510986328125,271.911865234375,144.03945922851562,550,271,849,430,4.81
01100301.mp4,01100301,3,unknown_animal,208,crops\unknown_animal\01100301__tid3__f208.jpg,0.9469,high,692.5319213867188,285.970458984375,286.78125,197.09237670898438,678,276,994,493,4.81
01100301.mp4,01100301,3,unknown_animal,214,crops\unknown_animal\01100301__tid3__f214.jpg,0.9581,high,708.7265014648438,294.4653015136719,315.54034423828125,192.74713134765625,693,285,1040,497,4.81
01100301.mp4,01100301,3,unknown_animal,216,crops\unknown_animal\01100301__tid3__f216.jpg,0.963,high,709.7604370117188,295.4382019042969,327.09063720703125,203.16250610351562,693,285,1053,509,4.81
01100301.mp4,01100301,3,unknown_animal,218,crops\unknown_animal\01100301__tid3__f218.jpg,0.9537,high,712.1337890625,295.4386291503906,336.6314697265625,198.0419921875,695,286,1066,503,4.81
01100301.mp4,01100301,3,unknown_animal,242,crops\unknown_animal\01100301__tid3__f242.jpg,0.9411,high,847.239501953125,299.1297607421875,342.16552734375,191.191650390625,830,290,1207,500,4.81
01100301.mp4,01100301,3,unknown_animal,270,crops\unknown_animal\01100301__tid3__f270.jpg,0.8574,high,958.6419067382812,308.0390930175781,276.30780029296875,180.83270263671875,945,299,1249,498,4.81
01100301.mp4,01100301,4,unknown_animal,258,crops\unknown_animal\01100301__tid4__f258.jpg,0.7146,high,752.5073852539062,397.4835205078125,105.47412109375,54.455413818359375,747,395,863,455,2.07
01100301.mp4,01100301,4,unknown_animal,268,crops\unknown_animal\01100301__tid4__f268.jpg,0.8533,high,773.727783203125,399.7520446777344,121.79083251953125,70.88555908203125,768,396,902,474,2.07
01100301.mp4,01100301,4,unknown_animal,280,crops\unknown_animal\01100301__tid4__f280.jpg,0.845,high,827.1973266601562,408.8272705078125,125.533203125,86.50772094726562,821,405,959,500,2.07
01100301.mp4,01100301,4,unknown_animal,290,crops\unknown_animal\01100301__tid4__f290.jpg,0.8725,high,878.374755859375,416.954345703125,132.35986328125,87.50302124023438,872,413,1017,509,2.07
01100301.mp4,01100301,4,unknown_animal,292,crops\unknown_animal\01100301__tid4__f292.jpg,0.908,high,882.779296875,417.5978698730469,135.01397705078125,88.88629150390625,876,413,1025,511,2.07
01100301.mp4,01100301,4,unknown_animal,294,crops\unknown_animal\01100301__tid4__f294.jpg,0.8343,high,881.83349609375,417.5319519042969,144.287109375,89.13751220703125,875,413,1033,511,2.07
01100301.mp4,01100301,4,unknown_animal,296,crops\unknown_animal\01100301__tid4__f296.jpg,0.8245,high,886.1454467773438,417.8114929199219,151.74639892578125,91.27398681640625,879,413,1045,514,2.07
01100301.mp4,01100301,4,unknown_animal,308,crops\unknown_animal\01100301__tid4__f308.jpg,0.5394,low,961.00146484375,422.5002746582031,144.2581787109375,63.275390625,954,419,1112,489,2.07
01100301.mp4,01100301,5,unknown_animal,298,crops\unknown_animal\01100301__tid5__f298.jpg,0.8007,high,751.7704467773438,399.6451721191406,98.82373046875,47.48046875,747,397,856,449,1.47
01100301.mp4,01100301,5,unknown_animal,304,crops\unknown_animal\01100301__tid5__f304.jpg,0.7775,high,751.6483764648438,401.0374450683594,127.63330078125,49.91827392578125,745,399,886,453,1.47
01100301.mp4,01100301,5,unknown_animal,312,crops\unknown_animal\01100301__tid5__f312.jpg,0.5865,low,791.4630737304688,403.5620422363281,122.95556640625,73.91204833984375,785,400,921,481,1.47
01100301.mp4,01100301,5,unknown_animal,320,crops\unknown_animal\01100301__tid5__f320.jpg,0.8632,high,830.56689453125,409.0031433105469,132.18914794921875,94.99560546875,824,404,969,509,1.47
01100301.mp4,01100301,5,unknown_animal,328,crops\unknown_animal\01100301__tid5__f328.jpg,0.8707,high,872.97412109375,417.3994445800781,138.0673828125,85.1708984375,866,413,1018,507,1.47
01100301.mp4,01100301,5,unknown_animal,330,crops\unknown_animal\01100301__tid5__f330.jpg,0.8723,high,878.9719848632812,418.0059814453125,139.5091552734375,82.008056640625,872,414,1025,504,1.47
01100301.mp4,01100301,5,unknown_animal,332,crops\unknown_animal\01100301__tid5__f332.jpg,0.7273,high,884.5320434570312,417.6346740722656,151.70623779296875,82.8115234375,877,413,1044,505,1.47
01100301.mp4,01100301,5,unknown_animal,334,crops\unknown_animal\01100301__tid5__f334.jpg,0.7738,high,891.7348022460938,419.061767578125,147.17791748046875,82.10009765625,884,415,1046,505,1.47
03140281.mp4,03140281,1,unknown_animal,0,crops\unknown_animal\03140281__tid1__f0.jpg,0.8852,high,583.4619750976562,201.1453399658203,468.85675048828125,299.46876525878906,560,186,1076,516,4.33
03140281.mp4,03140281,1,unknown_animal,24,crops\unknown_animal\03140281__tid1__f24.jpg,0.9199,high,575.259033203125,281.3966979980469,297.10626220703125,279.6826477050781,560,267,887,575,4.33
03140281.mp4,03140281,1,unknown_animal,48,crops\unknown_animal\03140281__tid1__f48.jpg,0.8067,high,640.6638793945312,248.83477783203125,521.2327270507812,369.5174560546875,615,230,1188,637,4.33
03140281.mp4,03140281,1,unknown_animal,74,crops\unknown_animal\03140281__tid1__f74.jpg,0.8979,high,410.6952209472656,185.0860137939453,505.0989685058594,303.6437225341797,385,170,941,504,4.33
03140281.mp4,03140281,1,unknown_animal,98,crops\unknown_animal\03140281__tid1__f98.jpg,0.752,high,399.4571838378906,286.0117492675781,470.2516174316406,225.26416015625,376,275,893,523,4.33
03140281.mp4,03140281,1,unknown_animal,100,crops\unknown_animal\03140281__tid1__f100.jpg,0.9141,high,429.0433654785156,241.014892578125,417.7965393066406,300.8701171875,408,226,868,557,4.33
03140281.mp4,03140281,1,unknown_animal,102,crops\unknown_animal\03140281__tid1__f102.jpg,0.9579,high,427.9600524902344,237.9756317138672,423.3663024902344,299.17860412597656,407,223,872,552,4.33
