split,video,video_stem,track_id,species,frame_index,crop_path,confidence,source,bbox_x,bbox_y,bbox_w,bbox_h,crop_x1,crop_y1,crop_x2,crop_y2,dwell_time_s
train,capybara1.mp4,capybara1,2,capybara,68,crops\capybara\capybara1__tid2__f68.jpg,0.7281,high,251.2685546875,233.33079528808594,116.06661987304688,103.89967346191406,245,228,373,342,1.74
train,capybara1.mp4,capybara1,3,capybara,154,crops\capybara\capybara1__tid3__f154.jpg,0.7287,high,531.1021728515625,278.319580078125,167.7073974609375,133.37786865234375,523,272,707,418,4.81
train,capybara3.mp4,capybara3,1,capybara,296,crops\capybara\capybara3__tid1__f296.jpg,0.9215,high,743.3451538085938,305.8387145996094,340.70611572265625,320.3321228027344,726,290,1101,642,15.07
train,capybara5.mp4,capybara5,1,capybara,90,crops\capybara\capybara5__tid1__f90.jpg,0.9755,high,0.0,107.84517669677734,779.996337890625,561.0783462524414,0,80,819,697,3.41
train,capybara5.mp4,capybara5,1,capybara,86,crops\capybara\capybara5__tid1__f86.jpg,0.9784,high,0.0,108.9348373413086,763.6517333984375,560.4305801391602,0,81,802,697,3.41
train,capybara1.mp4,capybara1,4,capybara,276,crops\capybara\capybara1__tid4__f276.jpg,0.84,high,807.3737182617188,403.06268310546875,119.54180908203125,84.57305908203125,801,399,933,492,2.07
train,capybara3.mp4,capybara3,1,capybara,424,crops\capybara\capybara3__tid1__f424.jpg,0.9407,high,556.8417358398438,362.57855224609375,448.25115966796875,266.53826904296875,534,349,1028,642,15.07
train,capybara1.mp4,capybara1,2,capybara,52,crops\capybara\capybara1__tid2__f52.jpg,0.7756,high,227.0159149169922,236.30963134765625,138.10682678222656,101.46316528320312,220,231,372,343,1.74
train,capybara9.mp4,capybara9,1,capybara,336,crops\capybara\capybara9__tid1__f336.jpg,0.9815,high,0.0,249.28379821777344,798.2698974609375,420.8738555908203,0,228,838,691,15.1
train,cow4.mp4,cow4,2,cow,20,crops\cow\cow4__tid2__f20.jpg,0.7587,high,881.902587890625,0.0,396.6923828125,670.36865234375,862,0,1280,704,3.55
train,cow4.mp4,cow4,3,cow,82,crops\cow\cow4__tid3__f82.jpg,0.8259,high,0.2892252802848816,1.1155803203582764,1087.5132649540901,668.8193562030792,0,0,1142,703,0.67
train,cow0024.mp4,cow0024,7,cow,174,crops\cow\cow0024__tid7__f174.jpg,0.9187,high,598.849365234375,0.24261474609375,474.2034912109375,668.294677734375,575,0,1097,702,8.69
train,cow6.mp4,cow6,7,cow,382,crops\cow\cow6__tid7__f382.jpg,0.2978,low,266.6910400390625,0.0,763.4539794921875,670.06982421875,229,0,1068,704,0.54
train,cow4500.mp4,cow4500,6,cow,76,crops\cow\cow4500__tid6__f76.jpg,0.9454,high,775.1864624023438,0.5017496943473816,504.81353759765625,669.3387654423714,750,0,1280,703,0.53
train,cow0024.mp4,cow0024,9,cow,244,crops\cow\cow0024__tid9__f244.jpg,0.9731,high,218.11410522460938,0.44390869140625,1049.8700256347656,669.8734130859375,166,0,1280,704,6.95
train,cow4500.mp4,cow4500,7,cow,86,crops\cow\cow4500__tid7__f86.jpg,0.7764,high,852.6596069335938,93.11112976074219,208.60845947265625,378.88099670410156,842,74,1072,491,10.29
train,cow4.mp4,cow4,5,cow,128,crops\cow\cow4__tid5__f128.jpg,0.9105,high,657.52587890625,0.29315185546875,397.065673828125,668.3136596679688,638,0,1074,702,1.27
train,cow2.mp4,cow2,1,cow,2,crops\cow\cow2__tid1__f2.jpg,0.9734,high,367.7232666015625,0.0,1551.65869140625,1019.4315185546875,290,0,1920,1070,15.0
train,cow4.mp4,cow4,9,cow,436,crops\cow\cow4__tid9__f436.jpg,0.962,high,2.8232421875,0.50347900390625,1067.9427490234375,669.3482055664062,0,0,1124,703,3.55
train,cow4500.mp4,cow4500,7,cow,358,crops\cow\cow4500__tid7__f358.jpg,0.9657,high,715.5927734375,0.5029093623161316,385.3284912109375,661.7378132939339,696,0,1120,695,10.29
train,cow6.mp4,cow6,16,cow,438,crops\cow\cow6__tid16__f438.jpg,0.8978,high,619.7716064453125,0.3576253354549408,450.118896484375,667.9648233950138,597,0,1092,702,0.6
train,cow0024.mp4,cow0024,10,cow,442,crops\cow\cow0024__tid10__f442.jpg,0.3013,low,654.8638916015625,0.0,399.4271240234375,668.7330932617188,635,0,1074,702,0.8
train,cow6.mp4,cow6,9,cow,362,crops\cow\cow6__tid9__f362.jpg,0.9297,high,0.0,0.5448405146598816,1030.8026123046875,668.2431843876839,0,0,1082,702,0.94
train,cow4.mp4,cow4,3,cow,114,crops\cow\cow4__tid3__f114.jpg,0.6591,low,622.5685424804688,3.1141357421875,311.53778076171875,664.6016845703125,607,0,950,701,0.67
train,cow4.mp4,cow4,7,cow,188,crops\cow\cow4__tid7__f188.jpg,0.8551,high,0.6206461787223816,1.3514201641082764,1057.7810872197151,667.7762653827667,0,0,1111,703,4.55
train,cow4.mp4,cow4,9,cow,346,crops\cow\cow4__tid9__f346.jpg,0.8837,high,5.4708251953125,1.7315877676010132,1273.370849609375,667.7287393808365,0,0,1280,703,3.55
train,cow4.mp4,cow4,6,cow,142,crops\cow\cow4__tid6__f142.jpg,0.9347,high,765.8102416992188,1.0406494140625,302.67291259765625,599.100830078125,751,0,1084,630,1.41
train,cow6.mp4,cow6,3,cow,24,crops\cow\cow6__tid3__f24.jpg,0.9469,high,0.0557861328125,1.4599813222885132,1279.246826171875,666.7214151620865,0,0,1280,702,9.31
train,cow2.mp4,cow2,1,cow,0,crops\cow\cow2__tid1__f0.jpg,0.975,high,365.15960693359375,0.0,1554.2910766601562,1018.9263916015625,287,0,1920,1070,15.0
train,cow2.mp4,cow2,1,cow,4,crops\cow\cow2__tid1__f4.jpg,0.9736,high,378.50518798828125,0.256256103515625,1540.8139038085938,1018.7887878417969,301,0,1920,1070,15.0
train,cow4.mp4,cow4,3,cow,124,crops\cow\cow4__tid3__f124.jpg,0.9404,high,654.964111328125,0.0,378.0242919921875,668.6097412109375,636,0,1052,702,0.67
train,cow4500.mp4,cow4500,9,cow,420,crops\cow\cow4500__tid9__f420.jpg,0.9573,high,495.3255310058594,0.0,604.9430236816406,669.4853515625,465,0,1131,703,1.14
train,cow4500.mp4,cow4500,1,cow,22,crops\cow\cow4500__tid1__f22.jpg,0.9018,high,861.7433471679688,0.38726806640625,418.25665283203125,669.2713623046875,841,0,1280,703,0.53
train,cow6.mp4,cow6,7,cow,300,crops\cow\cow6__tid7__f300.jpg,0.8766,high,2.9056804180145264,0.6747640371322632,970.4001667499542,669.4401651620865,0,0,1022,704,0.54
train,cow4.mp4,cow4,2,cow,46,crops\cow\cow4__tid2__f46.jpg,0.6031,low,539.0955200195312,1.31964111328125,740.9044799804688,667.5435791015625,502,0,1280,702,3.55
train,cow0024.mp4,cow0024,1,cow,80,crops\cow\cow0024__tid1__f80.jpg,0.9706,high,0.4388427734375,0.5201619863510132,884.8894653320312,668.4282633066177,0,0,930,702,3.47
train,cow4.mp4,cow4,7,cow,280,crops\cow\cow4__tid7__f280.jpg,0.9604,high,2.3647055625915527,1.1878865957260132,1074.9128823280334,668.3322550058365,0,0,1131,703,4.55
train,cow6.mp4,cow6,7,cow,304,crops\cow\cow6__tid7__f304.jpg,0.5808,low,1.0857341289520264,1.6237386465072632,1027.4986164569855,666.9416910409927,0,0,1080,702,0.54
train,cow4.mp4,cow4,8,cow,236,crops\cow\cow4__tid8__f236.jpg,0.7572,high,870.47265625,108.2605209350586,147.30780029296875,356.8952407836914,863,90,1025,483,2.34
train,cow5345.mp4,cow5345,3,cow,208,crops\cow\cow5345__tid3__f208.jpg,0.8883,high,0.0,194.30245971679688,123.38865661621094,339.8772888183594,0,177,130,551,8.22
train,cow4.mp4,cow4,6,cow,136,crops\cow\cow4__tid6__f136.jpg,0.7153,high,777.5875244140625,1.11798095703125,293.6783447265625,544.5579223632812,763,0,1086,573,1.41
train,cow6.mp4,cow6,4,cow,34,crops\cow\cow6__tid4__f34.jpg,0.7157,high,884.6103515625,224.90176391601562,160.7083740234375,267.1045227050781,877,212,1053,505,3.08
train,cow0024.mp4,cow0024,10,cow,412,crops\cow\cow0024__tid10__f412.jpg,0.5954,low,334.6957092285156,350.610595703125,637.5746765136719,318.4283447265625,303,335,1004,685,0.8
train,cow6.mp4,cow6,9,cow,364,crops\cow\cow6__tid9__f364.jpg,0.9713,high,0.0,0.2552693784236908,1040.2877197265625,668.7586466372013,0,0,1092,702,0.94
train,cow6.mp4,cow6,3,cow,22,crops\cow\cow6__tid3__f22.jpg,0.9628,high,0.0580647811293602,1.4205119609832764,1278.8988443985581,667.2386066913605,0,0,1280,702,9.31
train,cow4.mp4,cow4,3,cow,122,crops\cow\cow4__tid3__f122.jpg,0.8889,high,649.157470703125,0.4271036982536316,380.7440185546875,668.1064656376839,630,0,1049,702,0.67
train,cow4.mp4,cow4,7,cow,278,crops\cow\cow4__tid7__f278.jpg,0.8684,high,0.0,1.3606364727020264,1271.1326904296875,668.317097902298,0,0,1280,703,4.55
train,cow6.mp4,cow6,13,cow,414,crops\cow\cow6__tid13__f414.jpg,0.5881,low,546.9244384765625,0.0,453.5107421875,669.6656494140625,524,0,1023,703,0.54
train,cow4.mp4,cow4,6,cow,140,crops\cow\cow4__tid6__f140.jpg,0.9439,high,760.7902221679688,1.0196533203125,309.25701904296875,600.929931640625,745,0,1086,632,1.41
train,cow6.mp4,cow6,10,cow,320,crops\cow\cow6__tid10__f320.jpg,0.9368,high,0.8001302480697632,1.00439453125,1217.5320230722427,667.6305541992188,0,0,1279,702,0.8
train,cow3.mp4,cow3,1,cow,298,crops\cow\cow3__tid1__f298.jpg,0.8826,high,0.0,5.45166015625,358.8679504394531,838.4077758789062,0,0,377,886,15.0
train,cow5345.mp4,cow5345,3,cow,326,crops\cow\cow5345__tid3__f326.jpg,0.9778,high,119.92179870605469,125.1374740600586,397.6321563720703,544.5900650024414,100,98,537,697,8.22
train,cow6.mp4,cow6,7,cow,298,crops\cow\cow6__tid7__f298.jpg,0.9065,high,0.78271484375,0.3544515073299408,958.4118041992188,669.6947428286076,0,0,1007,704,0.54
train,cow4500.mp4,cow4500,6,cow,64,crops\cow\cow4500__tid6__f64.jpg,0.8527,high,857.23193359375,1.2217000722885132,422.76806640625,668.208353638649,836,0,1280,703,0.53
train,cow3.mp4,cow3,1,cow,300,crops\cow\cow3__tid1__f300.jpg,0.8909,high,0.0,2.347869873046875,358.65338134765625,847.2142639160156,0,0,377,892,15.0
train,cow0024.mp4,cow0024,7,cow,172,crops\cow\cow0024__tid7__f172.jpg,0.9729,high,597.970947265625,0.4187215268611908,470.615966796875,668.4017130434513,574,0,1092,702,8.69
train,cow6.mp4,cow6,4,cow,62,crops\cow\cow6__tid4__f62.jpg,0.8868,high,902.3489990234375,115.98814392089844,329.5029296875,363.78684997558594,886,98,1248,498,3.08
train,cow0024.mp4,cow0024,2,cow,68,crops\cow\cow0024__tid2__f68.jpg,0.9002,high,789.1923217773438,65.01615905761719,286.75689697265625,524.9438018798828,775,39,1090,616,3.41
train,cow6.mp4,cow6,10,cow,328,crops\cow\cow6__tid10__f328.jpg,0.9411,high,0.1722819060087204,1.2148845195770264,1279.8277180939913,667.322224855423,0,0,1280,702,0.8
train,cow4.mp4,cow4,2,cow,48,crops\cow\cow4__tid2__f48.jpg,0.9343,high,0.3612874448299408,1.2089030742645264,1279.63871255517,668.1878254413605,0,0,1280,703,3.55
train,cow4.mp4,cow4,5,cow,130,crops\cow\cow4__tid5__f130.jpg,0.7624,high,676.7178955078125,0.5091349482536316,382.0247802734375,658.4739583134651,658,0,1078,692,1.27
train,cow0024.mp4,cow0024,1,cow,84,crops\cow\cow0024__tid1__f84.jpg,0.9663,high,0.0,0.4557291865348816,881.0988159179688,668.4204915165901,0,0,925,702,3.47
train,cow4500.mp4,cow4500,7,cow,360,crops\cow\cow4500__tid7__f360.jpg,0.9743,high,715.4136962890625,0.3983561396598816,388.2030029296875,666.6263020634651,696,0,1123,700,10.29
train,cow4500.mp4,cow4500,1,cow,0,crops\cow\cow4500__tid1__f0.jpg,0.7508,high,866.84326171875,0.2831217646598816,413.15673828125,669.8555501103401,846,0,1280,704,0.53
train,cow4500.mp4,cow4500,1,cow,20,crops\cow\cow4500__tid1__f20.jpg,0.8467,high,863.837646484375,0.152099609375,416.162353515625,669.5756225585938,843,0,1280,703,0.53
train,cow4.mp4,cow4,10,cow,436,crops\cow\cow4__tid10__f436.jpg,0.5729,low,844.5042724609375,123.2809066772461,180.0899658203125,417.0472183227539,835,102,1034,561,0.87
train,cow6.mp4,cow6,13,cow,402,crops\cow\cow6__tid13__f402.jpg,0.4558,low,443.570068359375,0.1331787109375,663.2947998046875,668.5398559570312,410,0,1140,702,0.54
train,cow6.mp4,cow6,13,cow,398,crops\cow\cow6__tid13__f398.jpg,0.7133,high,294.4958190917969,1.1224569082260132,792.8264465332031,668.7114664316177,255,0,1127,703,0.54
train,cow6.mp4,cow6,9,cow,314,crops\cow\cow6__tid9__f314.jpg,0.9029,high,0.7181803584098816,0.3844401240348816,959.0067952275276,669.5107625126839,0,0,1008,703,0.94
train,cow4.mp4,cow4,10,cow,450,crops\cow\cow4__tid10__f450.jpg,0.8588,high,862.2731323242188,104.15364837646484,204.16070556640625,419.04361724853516,852,83,1077,544,0.87
train,cow4500.mp4,cow4500,9,cow,422,crops\cow\cow4500__tid9__f422.jpg,0.9382,high,503.0254821777344,0.8374837636947632,602.8456115722656,668.5344644784927,473,0,1136,703,1.14
train,cow0024.mp4,cow0024,9,cow,246,crops\cow\cow0024__tid9__f246.jpg,0.7085,high,144.1349334716797,0.0,1131.7682647705078,669.5123901367188,88,0,1280,703,6.95
train,cow4500.mp4,cow4500,7,cow,362,crops\cow\cow4500__tid7__f362.jpg,0.9695,high,714.23291015625,0.37799072265625,389.489013671875,663.7925415039062,695,0,1123,697,10.29
train,cow6.mp4,cow6,4,cow,66,crops\cow\cow6__tid4__f66.jpg,0.8774,high,904.4137573242188,118.33931732177734,332.77618408203125,364.17203521728516,888,100,1254,501,3.08
train,cow2.mp4,cow2,1,cow,226,crops\cow\cow2__tid1__f226.jpg,0.9681,high,628.1909790039062,0.4739990234375,1291.8090209960938,1018.158203125,564,0,1920,1070,15.0
train,cow4500.mp4,cow4500,9,cow,418,crops\cow\cow4500__tid9__f418.jpg,0.8233,high,497.3291015625,0.0005696614971384406,603.921142578125,669.2316080728779,467,0,1131,703,1.14
train,cow0024.mp4,cow0024,10,cow,410,crops\cow\cow0024__tid10__f410.jpg,0.5341,low,330.8751525878906,341.7520751953125,645.3768005371094,327.590087890625,299,325,1009,686,0.8
train,cow4.mp4,cow4,9,cow,434,crops\cow\cow4__tid9__f434.jpg,0.9481,high,0.6669108271598816,1.2226970195770264,1120.3179524540901,668.1090290546417,0,0,1177,703,3.55
train,cow4500.mp4,cow4500,5,cow,40,crops\cow\cow4500__tid5__f40.jpg,0.8259,high,858.716064453125,0.8149210810661316,421.283935546875,668.2911580204964,838,0,1280,703,0.8
train,cow4500.mp4,cow4500,5,cow,58,crops\cow\cow4500__tid5__f58.jpg,0.7863,high,838.1279296875,0.8022257685661316,441.8720703125,668.8801472783089,816,0,1280,703,0.8
train,cow5345.mp4,cow5345,1,cow,74,crops\cow\cow5345__tid1__f74.jpg,0.9563,high,165.9696044921875,154.75108337402344,193.55596923828125,354.97776794433594,156,137,369,527,3.81
train,cow5345.mp4,cow5345,3,cow,322,crops\cow\cow5345__tid3__f322.jpg,0.9716,high,80.3275375366211,126.67857360839844,433.9407730102539,543.3714752197266,59,100,536,697,8.22
train,cow0024.mp4,cow0024,9,cow,242,crops\cow\cow0024__tid9__f242.jpg,0.9493,high,257.54095458984375,0.3282674252986908,977.1314086914062,669.1182657778263,209,0,1280,703,6.95
train,cow6.mp4,cow6,16,cow,440,crops\cow\cow6__tid16__f440.jpg,0.9679,high,626.916748046875,0.2408243864774704,433.7459716796875,667.95680744946,605,0,1082,702,0.6
train,cow4.mp4,cow4,7,cow,282,crops\cow\cow4__tid7__f282.jpg,0.8588,high,1.0343831777572632,1.3360189199447632,1277.6333414316177,668.6023355722427,0,0,1280,703,4.55
train,cow6.mp4,cow6,9,cow,366,crops\cow\cow6__tid9__f366.jpg,0.915,high,2.54052734375,0.0,1050.67822265625,670.3053588867188,0,0,1106,704,0.94
train,cow5345.mp4,cow5345,1,cow,0,crops\cow\cow5345__tid1__f0.jpg,0.9446,high,121.33104705810547,142.75869750976562,313.2681350708008,381.7942810058594,106,124,450,544,3.81
train,cow0024.mp4,cow0024,2,cow,118,crops\cow\cow0024__tid2__f118.jpg,0.9213,high,710.48583984375,0.15838623046875,351.749755859375,640.78955078125,693,0,1080,673,3.41
train,cow4.mp4,cow4,9,cow,438,crops\cow\cow4__tid9__f438.jpg,0.9498,high,4.0655927658081055,0.6253458857536316,1058.3241777420044,669.5448201298714,0,0,1115,704,3.55
train,cow5345.mp4,cow5345,1,cow,76,crops\cow\cow5345__tid1__f76.jpg,0.917,high,162.7368927001953,148.265625,195.3778533935547,337.4541015625,153,131,368,503,3.81
train,cow4.mp4,cow4,8,cow,238,crops\cow\cow4__tid8__f238.jpg,0.8508,high,870.6005859375,114.1051025390625,147.0830078125,351.687744140625,863,97,1025,483,2.34
train,cow4.mp4,cow4,6,cow,138,crops\cow\cow4__tid6__f138.jpg,0.9023,high,766.5916748046875,1.2552083730697632,305.9912109375,552.159281373024,751,0,1088,581,1.41
train,cow4.mp4,cow4,8,cow,240,crops\cow\cow4__tid8__f240.jpg,0.7775,high,870.9022827148438,122.81622314453125,147.37530517578125,343.33514404296875,864,106,1026,483,2.34
train,dusky_legged_guan5.mp4,dusky_legged_guan5,1,dusky_legged_guan,18,crops\dusky_legged_guan\dusky_legged_guan5__tid1__f18.jpg,0.8293,high,1035.581787109375,324.5905456542969,162.7578125,105.247802734375,1027,319,1206,435,2.41
train,dusky_legged_guan5.mp4,dusky_legged_guan5,3,dusky_legged_guan,414,crops\dusky_legged_guan\dusky_legged_guan5__tid3__f414.jpg,0.9397,high,940.3893432617188,396.28265380859375,271.76202392578125,231.593505859375,927,385,1226,639,13.1
train,dusky_legged_guan588.mp4,dusky_legged_guan588,2,dusky_legged_guan,26,crops\dusky_legged_guan\dusky_legged_guan588__tid2__f26.jpg,0.7466,high,909.48388671875,325.2841491699219,50.7249755859375,117.572509765625,907,319,963,449,12.89
train,dusky_legged_guan588.mp4,dusky_legged_guan588,2,dusky_legged_guan,444,crops\dusky_legged_guan\dusky_legged_guan588__tid2__f444.jpg,0.9174,high,703.9306640625,417.9029541015625,128.68231201171875,250.62872314453125,697,405,839,681,12.89
train,dusky_legged_guan334.mp4,dusky_legged_guan334,5,dusky_legged_guan,378,crops\dusky_legged_guan\dusky_legged_guan334__tid5__f378.jpg,0.737,high,537.7675170898438,366.41436767578125,110.27166748046875,103.6513671875,532,361,654,475,1.54
train,dusky_legged_guan8.mp4,dusky_legged_guan8,5,dusky_legged_guan,132,crops\dusky_legged_guan\dusky_legged_guan8__tid5__f132.jpg,0.9013,high,717.1234130859375,471.2823181152344,181.2138671875,170.75906372070312,708,463,907,651,10.29
train,dusky_legged_guan8.mp4,dusky_legged_guan8,5,dusky_legged_guan,130,crops\dusky_legged_guan\dusky_legged_guan8__tid5__f130.jpg,0.8861,high,716.0265502929688,471.1275634765625,173.24627685546875,170.797119140625,707,463,898,650,10.29
train,dusky_legged_guan354.mp4,dusky_legged_guan354,3,dusky_legged_guan,234,crops\dusky_legged_guan\dusky_legged_guan354__tid3__f234.jpg,0.904,high,604.5299682617188,396.7533874511719,221.17919921875,106.76425170898438,593,391,837,509,14.97
train,dusky_legged_guan8.mp4,dusky_legged_guan8,3,dusky_legged_guan,30,crops\dusky_legged_guan\dusky_legged_guan8__tid3__f30.jpg,0.9435,high,1167.556640625,490.89190673828125,112.443359375,178.6583251953125,1162,482,1280,678,15.17
train,dusky_legged_guan334.mp4,dusky_legged_guan334,2,dusky_legged_guan,146,crops\dusky_legged_guan\dusky_legged_guan334__tid2__f146.jpg,0.6645,low,801.6201171875,429.16009521484375,171.96533203125,115.64996337890625,793,423,982,551,3.15
train,dusky_legged_guan334.mp4,dusky_legged_guan334,1,dusky_legged_guan,66,crops\dusky_legged_guan\dusky_legged_guan334__tid1__f66.jpg,0.8069,high,545.78857421875,407.68243408203125,155.89404296875,99.29302978515625,538,403,709,512,1.21
train,dusky_legged_guan8.mp4,dusky_legged_guan8,2,dusky_legged_guan,294,crops\dusky_legged_guan\dusky_legged_guan8__tid2__f294.jpg,0.8968,high,710.8868408203125,471.49114990234375,222.76708984375,162.73382568359375,700,463,945,642,14.9
train,dusky_legged_guan354.mp4,dusky_legged_guan354,3,dusky_legged_guan,232,crops\dusky_legged_guan\dusky_legged_guan354__tid3__f232.jpg,0.9035,high,604.93212890625,396.9589538574219,221.6666259765625,109.00106811523438,594,392,838,511,14.97
train,dusky_legged_guan334.mp4,dusky_legged_guan334,5,dusky_legged_guan,402,crops\dusky_legged_guan\dusky_legged_guan334__tid5__f402.jpg,0.3513,low,603.6475830078125,387.40570068359375,188.91949462890625,133.19171142578125,594,381,802,527,1.54
train,dusky_legged_guan5.mp4,dusky_legged_guan5,8,dusky_legged_guan,378,crops\dusky_legged_guan\dusky_legged_guan5__tid8__f378.jpg,0.8573,high,970.6650390625,368.1724853515625,92.30419921875,107.35433959960938,966,363,1068,481,3.54
train,dusky_legged_guan334.mp4,dusky_legged_guan334,4,dusky_legged_guan,308,crops\dusky_legged_guan\dusky_legged_guan334__tid4__f308.jpg,0.8337,high,0.0,324.06298828125,239.9819793701172,112.03118896484375,0,318,252,442,2.08
train,dusky_legged_guan588.mp4,dusky_legged_guan588,1,dusky_legged_guan,416,crops\dusky_legged_guan\dusky_legged_guan588__tid1__f416.jpg,0.9672,high,49.90045166015625,373.8892822265625,454.8944091796875,295.6649169921875,27,359,528,684,14.36
train,dusky_legged_guan24.mp4,dusky_legged_guan24,1,dusky_legged_guan,62,crops\dusky_legged_guan\dusky_legged_guan24__tid1__f62.jpg,0.9705,high,561.478515625,459.17608642578125,162.04071044921875,211.01470947265625,553,449,732,681,5.09
train,dusky_legged_guan5.mp4,dusky_legged_guan5,5,dusky_legged_guan,258,crops\dusky_legged_guan\dusky_legged_guan5__tid5__f258.jpg,0.8271,high,996.4375,319.2415771484375,70.4393310546875,135.34197998046875,993,312,1070,461,2.94
train,dusky_legged_guan334.mp4,dusky_legged_guan334,4,dusky_legged_guan,300,crops\dusky_legged_guan\dusky_legged_guan334__tid4__f300.jpg,0.8877,high,0.1798299252986908,294.66351318359375,194.2472940981388,155.60595703125,0,287,204,458,2.08
train,dusky_legged_guan111.mp4,dusky_legged_guan111,1,dusky_legged_guan,0,crops\dusky_legged_guan\dusky_legged_guan111__tid1__f0.jpg,0.9691,high,0.2397867888212204,478.3399658203125,362.76750691235065,192.0496826171875,0,469,381,680,15.13
train,dusky_legged_guan5.mp4,dusky_legged_guan5,2,dusky_legged_guan,66,crops\dusky_legged_guan\dusky_legged_guan5__tid2__f66.jpg,0.7468,high,1090.904296875,314.3025817871094,85.08447265625,62.947418212890625,1087,311,1180,380,1.2
train,dusky_legged_guan354.mp4,dusky_legged_guan354,2,dusky_legged_guan,362,crops\dusky_legged_guan\dusky_legged_guan354__tid2__f362.jpg,0.879,high,935.5248413085938,393.35638427734375,203.58843994140625,115.43414306640625,925,388,1149,515,14.03
train,dusky_legged_guan354.mp4,dusky_legged_guan354,1,dusky_legged_guan,4,crops\dusky_legged_guan\dusky_legged_guan354__tid1__f4.jpg,0.7058,high,836.8438720703125,425.2489013671875,166.54669189453125,148.702880859375,829,418,1012,581,15.17
train,dusky_legged_guan354.mp4,dusky_legged_guan354,2,dusky_legged_guan,358,crops\dusky_legged_guan\dusky_legged_guan354__tid2__f358.jpg,0.8674,high,937.6681518554688,394.5113220214844,206.47125244140625,113.187744140625,927,389,1154,513,14.03
train,dusky_legged_guan354.mp4,dusky_legged_guan354,4,dusky_legged_guan,264,crops\dusky_legged_guan\dusky_legged_guan354__tid4__f264.jpg,0.9187,high,786.3194580078125,353.56494140625,169.99005126953125,108.16561889648438,778,348,965,467,14.97
train,dusky_legged_guan334.mp4,dusky_legged_guan334,3,dusky_legged_guan,276,crops\dusky_legged_guan\dusky_legged_guan334__tid3__f276.jpg,0.8994,high,857.7677612304688,330.41387939453125,97.45343017578125,121.422119140625,853,324,960,458,7.83
train,dusky_legged_guan5.mp4,dusky_legged_guan5,6,dusky_legged_guan,298,crops\dusky_legged_guan\dusky_legged_guan5__tid6__f298.jpg,0.7055,high,1005.5325927734375,374.48748779296875,56.5672607421875,82.93316650390625,1003,370,1065,462,0.73
train,dusky_legged_guan334.mp4,dusky_legged_guan334,1,dusky_legged_guan,64,crops\dusky_legged_guan\dusky_legged_guan334__tid1__f64.jpg,0.8498,high,538.7156372070312,395.1654968261719,172.14215087890625,114.825439453125,530,389,719,516,1.21
train,dusky_legged_guan334.mp4,dusky_legged_guan334,3,dusky_legged_guan,278,crops\dusky_legged_guan\dusky_legged_guan334__tid3__f278.jpg,0.8797,high,858.013916015625,330.0508728027344,97.4017333984375,124.16885375976562,853,324,960,460,7.83
train,dusky_legged_guan8.mp4,dusky_legged_guan8,2,dusky_legged_guan,0,crops\dusky_legged_guan\dusky_legged_guan8__tid2__f0.jpg,0.8872,high,667.9550170898438,406.1950378417969,254.43438720703125,196.14511108398438,655,396,935,612,14.9
train,dusky_legged_guan5.mp4,dusky_legged_guan5,8,dusky_legged_guan,374,crops\dusky_legged_guan\dusky_legged_guan5__tid8__f374.jpg,0.8594,high,970.7440185546875,368.5697021484375,94.5048828125,107.20477294921875,966,363,1070,481,3.54
train,dusky_legged_guan5.mp4,dusky_legged_guan5,4,dusky_legged_guan,212,crops\dusky_legged_guan\dusky_legged_guan5__tid4__f212.jpg,0.7959,high,1092.257568359375,328.52337646484375,116.007568359375,76.09381103515625,1086,325,1214,408,2.74
train,dusky_legged_guan5.mp4,dusky_legged_guan5,2,dusky_legged_guan,68,crops\dusky_legged_guan\dusky_legged_guan5__tid2__f68.jpg,0.7438,high,1084.923095703125,316.49517822265625,90.66357421875,70.2762451171875,1080,313,1180,390,1.2
train,dusky_legged_guan1.mp4,dusky_legged_guan1,1,dusky_legged_guan,0,crops\dusky_legged_guan\dusky_legged_guan1__tid1__f0.jpg,0.8517,high,766.5029296875,404.7235107421875,110.35565185546875,228.1246337890625,761,393,882,644,15.17
train,dusky_legged_guan1.mp4,dusky_legged_guan1,1,dusky_legged_guan,328,crops\dusky_legged_guan\dusky_legged_guan1__tid1__f328.jpg,0.9699,high,469.97406005859375,343.1376647949219,383.92889404296875,327.1649475097656,451,327,873,687,15.17
train,dusky_legged_guan5.mp4,dusky_legged_guan5,2,dusky_legged_guan,60,crops\dusky_legged_guan\dusky_legged_guan5__tid2__f60.jpg,0.7045,high,1100.146728515625,316.8888854980469,90.654541015625,59.547607421875,1096,314,1195,379,1.2
train,dusky_legged_guan588.mp4,dusky_legged_guan588,1,dusky_legged_guan,414,crops\dusky_legged_guan\dusky_legged_guan588__tid1__f414.jpg,0.938,high,167.85610961914062,349.7891540527344,357.0755310058594,320.4613342285156,150,334,543,686,14.36
train,dusky_legged_guan111.mp4,dusky_legged_guan111,1,dusky_legged_guan,128,crops\dusky_legged_guan\dusky_legged_guan111__tid1__f128.jpg,0.9744,high,504.6464538574219,428.22735595703125,247.69253540039062,241.43780517578125,492,416,765,682,15.13
train,dusky_legged_guan1.mp4,dusky_legged_guan1,1,dusky_legged_guan,330,crops\dusky_legged_guan\dusky_legged_guan1__tid1__f330.jpg,0.9678,high,470.2294921875,344.407958984375,383.43646240234375,325.85614013671875,451,328,873,687,15.17
